,Category,Rating,Installs,Content_Rating,Last_Updated_Year,Min_Android_Ver,Reviews
6513,PRODUCTIVITY,4.7,100000,Everyone,2018,4.1,1730.0
6514,BUSINESS,5.0,5,Everyone,2018,4.4,1.0
6515,LIFESTYLE,3.9,10000,Everyone,2016,2.3,73.0
6516,TOOLS,3.9,1000,Everyone,2014,1.6,47.0
6517,COMMUNICATION,4.2,1000000,Everyone,2018,4.1,30350.0
6518,FAMILY,4.3,1000000,Everyone,2018,4.1,55408.0
6519,BOOKS_AND_REFERENCE,3.5,5000,Everyone,2017,4.0,10.0
6520,TOOLS,4.1,100000,Everyone,2016,2.3,633.0
6521,TOOLS,4.2,100000,Everyone,2018,4.4,1611.0
6522,TOOLS,4.4,500,Everyone,2014,3.0,20.0
6523,LIFESTYLE,4.5,1000,Everyone,2017,2.3,13.0
6524,BOOKS_AND_REFERENCE,3.8,10000,Everyone,2018,3.0,48.0
6525,BUSINESS,3.4,10000,Everyone,2017,2.3,45.0
6526,BUSINESS,3.9,50000,Everyone,2014,2.3,184.0
6527,FAMILY,4.5,100000,Everyone,2017,4.0,3776.0
6528,TOOLS,4.1,1000,Everyone,2017,2.3,14.0
6529,PRODUCTIVITY,4.6,1000,Everyone,2017,4.0,12.0
6530,PRODUCTIVITY,3.9,10000,Everyone,2018,4.0,162.0
6531,TOOLS,4.7,1000,Everyone,2017,4.1,62.0
6532,TOOLS,4.5,100,Everyone,2015,4.0,2.0
6533,BOOKS_AND_REFERENCE,3.4,10000,Everyone,2018,3.0,82.0
6534,FAMILY,5.0,100,Teen,2018,4.1,6.0
6535,TOOLS,5.0,500,Everyone,2018,2.3,5.0
6536,SPORTS,5.0,10,Everyone,2015,2.3,1.0
6537,LIFESTYLE,4.0,50000,Everyone,2018,4.0,576.0
6538,BUSINESS,4.0,100,Everyone,2017,4.0,1.0
6539,FINANCE,4.9,500,Everyone,2018,4.0,8.0
6540,FAMILY,5.0,500,Everyone,2018,4.4,3.0
6541,TOOLS,4.6,1000,Everyone,2018,2.3,7.0
6542,SOCIAL,4.8,100,Teen,2018,4.0,5.0
6543,TOOLS,4.1,1000,Everyone,2018,2.3,7.0
6544,BUSINESS,4.1,100,Everyone,2018,4.0,13.0
6545,FAMILY,4.7,1000,Everyone,2017,4.4,23.0
6546,GAME,5.0,10,Everyone,2018,4.0,5.0
6547,PRODUCTIVITY,4.4,100,Everyone,2016,4.1,7.0
6548,FAMILY,3.3,100000,Everyone,2018,4.2,4114.0
6549,FAMILY,4.0,50000,Teen,2018,4.1,403.0
6550,FAMILY,3.5,10000,Everyone,2018,4.4,208.0
6551,FAMILY,3.6,100000,Everyone,2018,4.4,496.0
6552,FAMILY,3.6,100000,Everyone,2018,5.0,2210.0
6553,FAMILY,3.7,5000,Everyone,2018,4.4,150.0
6554,FAMILY,3.3,10000,Everyone,2017,4.4,279.0
6555,FAMILY,4.1,50000,Everyone,2018,4.1,435.0
6556,FAMILY,3.5,10000,Everyone,2016,4.0,268.0
6557,FAMILY,3.6,1000,Teen,2015,4.0,17.0
6558,EVENTS,5.0,100,Teen,2017,4.1,7.0
6559,FAMILY,3.9,500,Everyone,2016,4.3,13.0
6560,BUSINESS,5.0,50,Everyone,2018,4.4,2.0
6561,FAMILY,3.4,5000,Everyone,2015,3.0,79.0
6562,BUSINESS,5.0,100,Everyone,2017,4.4,8.0
6563,HEALTH_AND_FITNESS,4.8,500,Everyone,2018,4.4,17.0
6564,FAMILY,4.2,50,Teen,2018,4.1,5.0
6565,HEALTH_AND_FITNESS,5.0,50,Everyone,2018,4.1,4.0
6566,FINANCE,4.3,50000,Everyone,2013,2.1,634.0
6567,FAMILY,4.6,10000,Everyone,2018,4.1,5969.0
6568,PRODUCTIVITY,4.7,1000,Everyone,2017,4.1,19.0
6569,FINANCE,4.4,10000,Everyone,2018,4.0,58.0
6570,NEWS_AND_MAGAZINES,4.8,5000,Everyone 10+,2018,4.2,311.0
6571,PARENTING,4.1,1000,Everyone,2017,4.1,27.0
6572,FAMILY,4.6,1000000,Everyone,2018,4.0,22165.0
6573,FAMILY,4.3,10000000,Everyone,2016,4.0,35613.4
6574,PRODUCTIVITY,4.6,100,Everyone,2018,4.1,8.0
6575,GAME,4.0,10000,Everyone,2014,2.3,505.0
6576,BUSINESS,4.1,1000,Everyone,2017,2.3,25.0
6577,FINANCE,4.2,100000,Everyone,2018,4.0,883.0
6578,GAME,4.3,1000,Everyone,2014,2.3,56.0
6579,TRAVEL_AND_LOCAL,4.4,10000,Everyone,2018,2.3,105.0
6580,TOOLS,4.2,1000,Everyone,2017,3.2,40.0
6581,BOOKS_AND_REFERENCE,4.7,100000,Everyone,2017,4.0,6547.0
6582,FINANCE,3.4,1000000,Teen,2018,4.3,42497.0
6583,BOOKS_AND_REFERENCE,4.7,1000000,Everyone,2017,2.2,24278.0
6584,BOOKS_AND_REFERENCE,4.7,100000,Everyone,2018,4.1,3776.0
6585,COMMUNICATION,4.2,10000,Everyone,2017,2.2,91.0
6586,LIFESTYLE,5.0,100,Everyone,2018,4.0,3.0
6587,FAMILY,4.5,10000,Everyone,2018,4.0,256.0
6588,FAMILY,4.3,1000000,Everyone,2016,2.3,63192.0
6589,BOOKS_AND_REFERENCE,3.3,1000000,Everyone,2017,4.0,7993.0
6590,GAME,4.2,100000,Teen,2017,2.3,3946.0
6591,GAME,4.2,1000000,Mature 17+,2018,2.3,17453.0
6592,BOOKS_AND_REFERENCE,4.7,500000,Everyone,2017,3.0,14773.0
6593,FAMILY,4.3,500000,Everyone,2018,4.0,2282.0
6594,SOCIAL,4.8,50000,Teen,2018,4.0,8369.0
6595,LIFESTYLE,4.2,100000,Everyone,2018,4.4,1506.0
6596,GAME,4.0,1000000,Mature 17+,2017,2.3,30008.0
6597,FAMILY,4.2,1000000,Everyone,2017,4.0,11002.0
6598,FAMILY,4.1,1000000,Everyone 10+,2017,4.0,47576.0
6599,FAMILY,4.6,100000,Everyone,2018,4.0,2533.0
6600,PRODUCTIVITY,4.6,50000,Everyone,2018,4.3,1880.0
6601,FAMILY,3.8,1000000,Everyone,2017,4.4,7379.0
6602,GAME,4.5,10000000,Everyone,2018,4.4,55571.2
6603,FAMILY,4.4,10000,Everyone,2018,4.0,115.0
6604,FAMILY,4.1,10000000,Everyone,2018,4.1,82166.6
6605,FAMILY,4.0,1000000,Everyone,2018,4.0,20977.0
6606,FAMILY,3.9,100000,Everyone,2017,4.0,1619.0
6607,TOOLS,3.5,10000,Everyone,2013,2.2,78.0
6608,PERSONALIZATION,5.0,100,Everyone,2018,4.1,4.0
6609,LIFESTYLE,4.6,1000,Everyone,2018,4.1,10.0
6610,MEDICAL,3.6,1000,Everyone,2018,4.0,18.0
6611,GAME,4.2,100000,Everyone,2015,2.3,601.0
6612,GAME,3.8,500000,Everyone,2015,2.2,13388.0
6613,TOOLS,3.4,5000,Everyone,2017,4.1,43.0
6614,SPORTS,3.8,5000000,Everyone,2017,4.0,35746.0
6615,FAMILY,4.2,10000,Everyone 10+,2018,4.2,128.0
6616,FAMILY,4.2,1000000,Everyone,2017,4.0,25454.8
6617,FAMILY,3.7,1000000,Everyone,2016,4.0,7203.0
6618,FAMILY,4.0,10000000,Teen,2014,2.1,76190.4
6619,GAME,4.4,50000,Mature 17+,2018,4.1,1294.0
6620,BUSINESS,4.5,10000,Everyone,2018,4.0,234.0
6621,GAME,3.7,500000,Mature 17+,2017,4.0,16073.0
6622,FAMILY,4.2,5000000,Teen,2018,2.3,64815.0
6623,FAMILY,3.9,500000,Everyone,2017,3.0,5075.0
6624,PHOTOGRAPHY,4.0,10000000,Everyone,2017,2.3,86220.8
6625,GAME,3.7,1000000,Teen,2017,2.3,63986.0
6626,FAMILY,4.2,500000,Everyone,2018,4.1,3593.0
6627,GAME,4.0,1000000,Everyone,2016,2.0,32522.0
6628,FAMILY,3.9,100000,Everyone,2018,2.3,1036.0
6629,FAMILY,4.1,5000000,Everyone,2017,2.3,27130.0
6630,GAME,4.3,10000000,Everyone,2016,4.0,35613.4
6631,FAMILY,4.5,5000000,Teen,2018,4.1,66462.8
6632,GAME,4.5,5000000,Everyone,2018,4.2,76627.0
6633,GAME,3.3,500000,Everyone,2014,2.3,5290.0
6634,GAME,4.4,500000,Teen,2018,4.1,1094.0
6635,GAME,4.2,10000000,Teen,2018,4.2,75128.4
6636,BUSINESS,4.2,100000,Everyone,2018,4.4,6969.0
6637,FAMILY,4.1,10000000,Everyone,2018,4.0,66357.8
6638,FAMILY,4.1,100000,Teen,2017,4.0,2248.0
6639,GAME,4.4,100000,Everyone,2018,3.0,661.0
6640,FAMILY,4.1,10000000,Teen,2018,4.4,105766.0
6641,FAMILY,3.9,10000000,Everyone,2017,2.3,80313.0
6642,FAMILY,3.9,10000,Teen,2018,4.0,70.0
6643,FAMILY,4.4,1000000,Everyone,2016,2.3,11442.0
6644,FINANCE,3.8,100000,Everyone,2018,4.2,4231.0
6645,TOOLS,3.4,10000,Everyone,2017,4.0,59.0
6646,NEWS_AND_MAGAZINES,4.3,1000000,Everyone,2018,4.1,20620.0
6647,BUSINESS,5.0,100,Everyone,2017,4.4,4.0
6648,FAMILY,4.1,10000,Everyone,2016,2.3,211.0
6649,TOOLS,3.9,10000,Everyone,2017,2.2,146.0
6650,TOOLS,4.0,100,Everyone,2016,1.6,8.0
6651,SPORTS,4.4,500000,Everyone,2018,4.1,4600.0
6652,GAME,3.4,1000000,Everyone,2017,2.3,9051.0
6653,TOOLS,5.0,10,Everyone,2015,2.3,2.0
6654,FAMILY,4.5,1000000,Everyone,2018,4.1,14692.0
6655,FAMILY,3.7,1000000,Everyone,2017,4.0,40678.0
6656,GAME,4.0,10000000,Mature 17+,2018,4.4,85435.0
6657,FAMILY,3.6,50000,Everyone,2016,2.3,209.0
6658,SPORTS,3.7,1000000,Everyone,2018,4.1,27179.0
6659,FAMILY,4.7,1000,Everyone,2016,4.0,15.0
6660,FAMILY,4.4,5000000,Everyone 10+,2016,2.3,56913.0
6661,FAMILY,3.9,10000000,Everyone,2018,4.1,81543.0
6662,FAMILY,4.4,10000000,Everyone,2018,4.0,87045.0
6663,FAMILY,4.3,1000000,Everyone,2017,4.1,31970.0
6664,NEWS_AND_MAGAZINES,4.9,1000,Everyone,2017,2.3,34.0
6665,NEWS_AND_MAGAZINES,5.0,100,Everyone,2018,4.0,10.0
6666,FAMILY,4.1,1000000,Everyone,2018,4.0,13731.0
6667,NEWS_AND_MAGAZINES,4.0,100,Everyone,2018,4.0,4.0
6668,GAME,4.1,1000000,Everyone,2016,2.3,104583.0
6669,SPORTS,3.3,1000,Everyone,2018,4.1,3.0
6670,FAMILY,4.2,1000000,Everyone,2016,2.3,58553.0
6671,NEWS_AND_MAGAZINES,4.0,1000,Everyone,2014,4.0,33.0
6672,FAMILY,4.3,1000000,Everyone,2018,2.3,6669.0
6673,FAMILY,4.4,10000000,Everyone,2018,4.1,60713.4
6674,COMMUNICATION,5.0,10,Teen,2017,4.0,1.0
6675,GAME,4.3,1000000,Teen,2017,2.3,5339.0
6676,GAME,4.4,1000000,Mature 17+,2017,2.3,6735.0
6677,GAME,3.9,1000000,Everyone,2015,2.3,23104.0
6678,PHOTOGRAPHY,4.3,1000000,Everyone,2018,5.0,13258.0
6679,FAMILY,4.0,5000000,Everyone,2018,4.1,48731.0
6680,GAME,3.8,1000000,Everyone,2015,2.3,8482.0
6681,TOOLS,4.5,10000,Everyone,2018,4.1,3356.0
6682,GAME,3.8,100000,Teen,2018,4.0,555.0
6683,GAME,4.4,1000000,Everyone 10+,2017,4.0,13714.0
6684,GAME,4.3,50000,Teen,2017,4.0,240.0
6685,FAMILY,4.7,1000,Everyone,2018,2.2,143.0
6686,FAMILY,3.9,1000000,Everyone,2015,2.3,35989.0
6687,GAME,4.2,500000,Everyone,2015,2.3,16237.0
6688,FAMILY,3.8,1000000,Everyone,2015,2.3,21149.0
6689,FAMILY,4.3,10000,Teen,2018,4.1,95.0
6690,FAMILY,3.8,1000000,Everyone,2015,2.3,20292.0
6691,SPORTS,4.2,5000000,Teen,2018,4.0,54632.0
6692,LIFESTYLE,4.5,500000,Everyone,2017,2.2,16426.0
6693,FAMILY,4.2,500000,Everyone,2018,4.0,32812.0
6694,FAMILY,3.6,1000000,Everyone,2018,4.1,8091.0
6695,GAME,4.0,1000,Everyone,2014,2.1,48.0
6696,FAMILY,3.5,50000,Everyone,2017,3.0,352.0
6697,GAME,4.4,5000,Everyone,2018,4.1,30.0
6698,GAME,3.5,500000,Teen,2017,2.3,3048.0
6699,GAME,4.1,10000,Everyone,2017,4.0,101.0
6700,FAMILY,4.8,100000,Everyone,2018,4.0,3136.0
6701,FOOD_AND_DRINK,4.4,100000,Everyone,2018,4.0,467.0
6702,FAMILY,4.3,500000,Everyone 10+,2018,4.1,1216.0
6703,FAMILY,4.0,1000000,Everyone,2018,4.1,34417.0
6704,COMMUNICATION,4.2,100000,Everyone,2018,1.6,5599.0
6705,WEATHER,4.4,1000000,Everyone,2018,4.0,5482.0
6706,FAMILY,3.5,50000,Everyone,2018,4.1,191.0
6707,PERSONALIZATION,4.3,100000,Everyone,2018,4.1,1961.0
6708,TRAVEL_AND_LOCAL,4.4,1000000,Everyone,2018,5.0,22776.0
6709,VIDEO_PLAYERS,4.7,10000,Everyone,2014,4.0,316.0
6710,FAMILY,5.0,1000,Everyone,2017,4.4,90.0
6711,LIFESTYLE,3.8,10000,Everyone,2017,4.0,52.0
6712,EVENTS,5.0,500,Everyone,2018,5.1,3.0
6713,SOCIAL,4.8,10000,Teen,2016,2.2,725.0
6714,FAMILY,4.9,10000,Everyone,2016,4.0,107.0
6715,FAMILY,5.0,50,Everyone,2018,4.3,18.0
6716,BOOKS_AND_REFERENCE,4.9,5000,Everyone,2016,2.2,122.0
6717,LIFESTYLE,4.9,5000,Everyone,2016,4.1,82.0
6718,TOOLS,4.9,500,Everyone,2018,2.1,19.0
6719,FAMILY,4.5,1000,Everyone,2017,4.0,6.0
6720,FAMILY,4.5,1000,Teen,2018,5.0,28.0
6721,FAMILY,5.0,10000,Everyone,2017,4.0,10.0
6722,SOCIAL,5.0,10,Teen,2018,5.0,2.0
6723,PRODUCTIVITY,4.9,1000,Everyone,2018,4.0,42.0
6724,PRODUCTIVITY,5.0,500,Everyone,2017,4.0,43.0
6725,MEDICAL,5.0,100,Everyone,2018,4.1,2.0
6726,FAMILY,4.1,10000000,Everyone,2018,4.1,82166.6
6727,FAMILY,4.1,50000,Everyone,2017,4.0,35.0
6728,GAME,4.3,10000000,Everyone,2018,5.0,57779.0
6729,PHOTOGRAPHY,4.3,1000000,Everyone,2018,4.1,4871.0
6730,TOOLS,4.1,1000000,Everyone,2018,4.0,4234.0
6731,FAMILY,4.7,1000,Everyone,2017,4.1,3.0
6732,FAMILY,4.9,5000,Everyone,2018,4.0,11.0
6733,PHOTOGRAPHY,4.0,1000000,Everyone,2015,4.0,35725.0
6734,FAMILY,5.0,100,Everyone,2017,4.0,4.0
6735,FAMILY,5.0,500,Everyone,2016,4.0,4.0
6736,FAMILY,4.6,1000000,Everyone 10+,2018,4.1,49210.0
6737,SOCIAL,4.2,1000,Teen,2013,2.2,17.0
6738,LIFESTYLE,3.7,1000000,Everyone,2018,4.0,6667.0
6739,FAMILY,5.0,100,Everyone,2018,4.4,5.0
6740,FAMILY,4.3,5000000,Everyone,2017,4.1,31705.0
6741,FAMILY,4.0,10000000,Everyone,2016,2.3,94308.0
6742,FAMILY,4.3,1000000,Everyone,2014,4.2,32405.0
6743,FOOD_AND_DRINK,4.0,100000,Everyone,2018,4.1,848.0
6744,FAMILY,4.0,10000,Everyone,2014,2.3,751.0
6745,TRAVEL_AND_LOCAL,3.4,100000,Everyone,2016,4.0,595.0
6746,FAMILY,4.2,100000,Everyone,2015,2.3,6133.0
6747,FAMILY,4.2,100000,Everyone,2018,4.1,840.0
6748,NEWS_AND_MAGAZINES,4.1,500000,Everyone 10+,2018,4.1,8011.0
6749,NEWS_AND_MAGAZINES,3.4,100000,Everyone,2018,4.1,2436.0
6750,FAMILY,4.0,1000000,Teen,2015,2.3,20421.0
6751,FAMILY,3.9,1000000,Everyone,2018,4.1,5933.0
6752,FAMILY,4.8,1000000,Everyone,2017,2.3,36968.0
6753,FAMILY,4.1,100000,Teen,2017,4.0,3654.0
6754,FAMILY,4.3,10000,Everyone,2018,4.0,323.0
6755,FINANCE,4.3,100000,Everyone,2018,4.2,4642.0
6756,FAMILY,4.4,5000000,Everyone,2018,4.0,23302.0
6757,TRAVEL_AND_LOCAL,4.4,10000,Everyone,2018,4.1,221.0
6758,GAME,4.5,100000,Everyone,2018,4.0,1914.0
6759,TOOLS,4.5,1000000,Everyone,2017,4.0,23805.0
6760,GAME,4.8,10000000,Everyone 10+,2018,4.0,66679.8
6761,WEATHER,4.4,10000000,Everyone,2018,4.1,60713.4
6762,FINANCE,4.5,100000,Everyone,2017,4.0,4254.0
6763,SPORTS,4.6,5000000,Everyone,2018,5.0,92237.0
6764,FAMILY,4.6,100000,Everyone,2018,4.0,834.0
6765,TOOLS,4.5,10000,Everyone,2015,1.5,313.0
6766,WEATHER,4.2,5000000,Everyone,2018,4.1,67854.0
6767,GAME,4.4,100000,Everyone,2018,4.4,18652.0
6768,BOOKS_AND_REFERENCE,4.2,10000000,Teen,2018,4.1,87919.0
6769,LIFESTYLE,4.7,1000000,Everyone,2018,1.6,56197.0
6770,FINANCE,4.5,5000000,Everyone,2018,4.1,80904.0
6771,MAPS_AND_NAVIGATION,4.2,10000000,Everyone,2018,4.0,49910.8
6772,MEDICAL,4.5,100000,Everyone,2018,5.0,2923.0
6773,GAME,4.2,10000000,Everyone,2018,4.1,93608.0
6774,FAMILY,4.7,5000000,Teen,2018,4.0,57687.4
6775,GAME,4.1,500000,Everyone 10+,2016,4.0,7904.0
6776,PERSONALIZATION,4.1,500000,Everyone,2018,4.1,3175.0
6777,GAME,4.6,10000000,Teen,2018,4.1,47891.6
6778,GAME,4.4,500000,Everyone 10+,2018,2.3,1218.0
6779,FAMILY,4.5,1000000,Everyone,2018,2.0,49381.0
6780,GAME,3.8,100000,Everyone 10+,2015,4.0,2102.0
6781,GAME,3.9,500000,Teen,2017,4.1,7972.0
6782,GAME,3.5,500000,Teen,2017,4.0,4416.0
6783,GAME,3.8,1000000,Teen,2018,4.1,3543.0
6784,PERSONALIZATION,4.2,1000,Everyone,2016,4.1,35.0
6785,GAME,4.6,5000000,Everyone,2018,4.1,86326.4
6786,FAMILY,3.7,500000,Everyone,2018,2.3,2850.0
6787,FAMILY,4.4,1000000,Everyone,2016,2.3,7006.0
6788,GAME,3.6,1000000,Teen,2017,4.1,12846.0
6789,FAMILY,3.4,500000,Mature 17+,2017,4.1,2714.0
6790,GAME,4.0,5000,Everyone,2017,5.0,21.0
6791,GAME,4.3,100000,Teen,2018,4.0,6143.0
6792,SPORTS,4.3,5000000,Everyone,2018,5.0,91035.0
6793,GAME,4.5,500000,Teen,2017,4.0,32831.0
6794,FAMILY,4.4,100000,Teen,2018,4.0,2941.0
6795,GAME,4.5,1000000,Teen,2018,4.1,43907.4
6796,GAME,4.1,500000,Everyone,2018,4.1,2208.0
6797,GAME,4.3,1000000,Teen,2018,4.1,71468.0
6798,GAME,4.5,10000000,Teen,2018,4.1,64582.8
6799,FAMILY,4.5,500000,Everyone,2016,2.0,6673.0
6800,SPORTS,4.2,5000000,Mature 17+,2018,4.1,64707.2
6801,GAME,4.5,5000000,Teen,2017,3.0,52754.6
6802,GAME,4.3,100000,Teen,2018,4.1,1489.0
6803,GAME,4.1,500000,Teen,2018,4.1,8608.0
6804,GAME,4.6,500000,Teen,2018,4.0,14989.0
6805,SPORTS,4.3,100000,Everyone,2015,4.0,7107.0
6806,GAME,4.0,10000000,Teen,2017,3.0,86220.8
6807,TOOLS,4.4,10000000,Everyone,2018,4.1,60713.4
6808,GAME,4.4,10000000,Teen,2018,4.1,60713.4
6809,SPORTS,4.6,1000,Everyone,2018,5.0,200.0
6810,GAME,4.6,10000000,Everyone 10+,2018,4.0,66550.4
6811,GAME,4.3,10000000,Teen,2018,4.1,77089.6
6812,GAME,4.3,5000000,Teen,2018,2.3,70492.0
6813,GAME,4.2,10000000,Everyone,2016,2.3,82191.8
6814,FAMILY,4.0,1000000,Teen,2018,2.3,26202.0
6815,FAMILY,4.6,10000000,Everyone,2018,4.1,47891.6
6816,BOOKS_AND_REFERENCE,4.5,10000000,Everyone,2018,4.1,64582.8
6817,FAMILY,3.8,1000000,Everyone,2017,4.1,6577.0
6818,GAME,4.3,10000000,Everyone,2018,4.1,77089.6
6819,NEWS_AND_MAGAZINES,4.3,5000000,Everyone 10+,2018,4.1,47069.0
6820,BOOKS_AND_REFERENCE,4.9,10000000,Everyone,2018,4.1,63379.2
6821,FAMILY,4.0,1000000,Everyone,2016,2.3,7243.0
6822,TOOLS,4.5,100000,Everyone,2018,4.1,57076.0
6823,FAMILY,4.1,10000000,Everyone,2018,4.0,66357.8
6824,FAMILY,4.5,500000,Everyone,2018,4.0,7881.0
6825,COMMUNICATION,4.2,10000000,Everyone,2018,4.0,44233.0
6826,NEWS_AND_MAGAZINES,4.4,10000000,Mature 17+,2018,4.1,60713.4
6827,TOOLS,4.4,10000000,Everyone,2018,4.1,60713.4
6828,FAMILY,4.0,1000000,Everyone,2018,2.3,5118.0
6829,TOOLS,4.3,5000000,Everyone,2015,5.0,24175.0
6830,FAMILY,4.3,10000000,Everyone 10+,2018,5.0,57779.0
6831,GAME,4.4,5000000,Everyone,2018,4.1,62887.4
6832,PRODUCTIVITY,4.4,5000000,Everyone,2018,4.1,62887.4
6833,FAMILY,4.0,1000000,Everyone,2017,4.1,10773.0
6834,FAMILY,4.7,1000000,Everyone,2018,2.3,61600.0
6835,SPORTS,4.2,5000000,Everyone,2018,4.1,75566.0
6836,BOOKS_AND_REFERENCE,4.1,10000000,Everyone,2018,4.1,82166.6
6837,BOOKS_AND_REFERENCE,4.4,10000000,Everyone,2018,4.1,60713.4
6838,BOOKS_AND_REFERENCE,4.1,5000000,Everyone,2017,4.0,71328.0
6839,FINANCE,4.3,10000,Everyone,2018,4.0,95.0
6840,BUSINESS,3.5,1000,Teen,2017,4.4,13.0
6841,HEALTH_AND_FITNESS,4.7,10000,Everyone,2018,4.1,416.0
6842,BUSINESS,4.2,100,Teen,2018,4.1,8.0
6843,EVENTS,5.0,10,Everyone,2018,4.1,1.0
6844,LIFESTYLE,4.3,10000,Everyone,2016,4.0,102.0
6845,FAMILY,4.4,1000000,Everyone,2018,4.3,15105.0
6846,FAMILY,4.3,5000000,Everyone,2018,4.1,34514.0
6847,FAMILY,4.1,10000000,Everyone,2018,4.0,66357.8
6848,FAMILY,4.3,10000000,Everyone,2018,4.1,77089.6
6849,FAMILY,4.5,500000,Everyone,2018,4.0,2062.0
6850,FAMILY,4.6,1000000,Everyone,2018,4.0,6231.0
6851,FAMILY,4.6,1000000,Everyone,2018,4.1,50060.0
6852,FAMILY,4.7,1000000,Everyone,2018,4.2,48331.2
6853,FAMILY,4.2,1000000,Everyone,2017,2.3,23292.0
6854,FAMILY,4.5,10000000,Everyone,2018,4.1,43852.0
6855,FAMILY,4.3,1000000,Everyone,2018,4.1,13330.0
6856,FAMILY,4.5,10000000,Everyone,2018,4.0,46369.0
6857,TOOLS,3.5,1000000,Everyone,2018,4.1,1960.0
6858,GAME,4.3,500000,Everyone,2018,4.1,2178.0
6859,FAMILY,4.6,1000000,Everyone,2018,4.1,29155.0
6860,FAMILY,4.5,1000000,Everyone,2018,4.1,2200.0
6861,FAMILY,4.4,50000,Everyone,2017,4.2,1516.0
6862,FAMILY,3.4,500,Everyone,2016,4.3,9.0
6863,MEDICAL,4.3,50000,Everyone,2018,4.0,267.0
6864,COMMUNICATION,3.8,100,Everyone,2018,4.0,4.0
6865,FAMILY,4.5,1000,Teen,2018,4.2,144.0
6866,LIFESTYLE,5.0,100,Everyone,2017,4.1,2.0
6867,LIFESTYLE,4.9,1000,Everyone,2018,4.0,18.0
6868,FAMILY,5.0,50,Everyone,2018,3.0,3.0
6869,GAME,4.2,500000,Everyone 10+,2016,4.1,5449.0
6870,GAME,4.3,1000000,Mature 17+,2018,4.1,5731.0
6871,GAME,4.4,100000,Teen,2018,2.3,11023.0
6872,BOOKS_AND_REFERENCE,4.7,1000,Everyone,2018,4.1,14.0
6873,TOOLS,4.4,100,Everyone,2015,4.0,13.0
6874,FAMILY,4.3,500,Everyone 10+,2016,4.1,11.0
6875,GAME,4.4,500000,Mature 17+,2018,4.3,3017.0
6876,GAME,4.0,10000,Teen,2014,2.3,454.0
6877,GAME,3.6,100000,Teen,2014,2.2,5291.0
6878,FAMILY,4.1,1000000,Teen,2018,5.0,39661.0
6879,GAME,4.6,1000,Everyone 10+,2016,2.3,79.0
6880,FAMILY,3.9,10000,Everyone,2016,2.3,249.0
6881,GAME,4.4,100,Everyone,2016,2.3,7.0
6882,GAME,3.7,100000,Everyone,2016,2.2,8014.0
6883,VIDEO_PLAYERS,3.9,10000000,Teen,2014,2.3,76190.4
6884,FAMILY,4.3,10000000,Teen,2018,4.4,48937.6
6885,FAMILY,4.1,10000,Teen,2018,4.0,227.0
6886,FAMILY,3.6,1000000,Everyone 10+,2018,4.1,19601.0
6887,FAMILY,3.5,100000,Everyone,2018,4.1,2580.0
6888,FAMILY,3.9,1000000,Teen,2018,4.1,1938.0
6889,FAMILY,3.9,100000,Everyone,2018,4.1,519.0
6890,FAMILY,3.8,100000,Everyone,2018,4.1,1652.0
6891,FAMILY,4.0,10000000,Everyone 10+,2017,4.0,39647.0
6892,FAMILY,4.5,5000,Everyone,2017,4.0,74.0
6893,FAMILY,3.6,1000000,Everyone,2018,4.1,12781.0
6894,FAMILY,3.9,100000,Everyone,2018,5.1,314.0
6895,FAMILY,4.3,100000,Everyone,2018,4.1,429.0
6896,FAMILY,4.0,50000,Everyone,2018,4.1,325.0
6897,MEDICAL,4.2,50000,Everyone,2018,4.1,980.0
6898,FAMILY,3.7,500000,Everyone,2018,4.4,3482.0
6899,FAMILY,3.9,10000,Teen,2017,4.0,55.0
6900,FAMILY,4.2,500000,Everyone,2017,4.0,2801.0
6901,FAMILY,3.5,10000,Everyone,2018,4.1,173.0
6902,FAMILY,4.0,50000,Teen,2018,4.0,154.0
6903,FAMILY,3.8,1000,Teen,2017,2.3,25.0
6904,FAMILY,4.1,10000,Teen,2018,4.3,290.0
6905,FAMILY,4.2,1000,Teen,2018,4.1,23.0
6906,FAMILY,4.1,100000,Teen,2016,4.0,214.0
6907,FAMILY,4.4,1000,Teen,2018,2.3,12.0
6908,FAMILY,3.7,10000,Everyone 10+,2018,4.1,52.0
6909,FAMILY,4.7,1000,Teen,2018,4.3,54.0
6910,FAMILY,3.8,5000,Teen,2018,4.0,20.0
6911,FAMILY,4.0,500000,Everyone,2017,4.0,2936.0
6912,FAMILY,4.2,1000000,Everyone 10+,2018,4.1,3263.0
6913,FAMILY,3.8,100000,Everyone,2018,4.1,515.0
6914,FAMILY,3.9,500000,Everyone 10+,2018,4.1,2510.0
6915,FAMILY,4.0,100000,Teen,2018,4.0,1130.0
6916,PRODUCTIVITY,5.0,10,Everyone,2016,4.1,3.0
6917,FAMILY,3.5,50000,Teen,2016,2.3,246.0
6918,FINANCE,4.1,5000,Everyone,2018,4.0,54.0
6919,FAMILY,4.5,5000,Everyone,2018,4.1,51.0
6920,FAMILY,4.7,1000,Teen,2018,4.1,7.0
6921,FAMILY,4.1,10000,Everyone,2018,4.1,120.0
6922,FAMILY,3.9,100000,Teen,2018,4.0,1909.0
6923,FAMILY,4.0,100000,Everyone,2018,4.0,286.0
6924,MEDICAL,4.3,1000,Everyone,2017,2.3,6.0
